1919Munchselfportraitwithspanishflu.jpg,Munch self portrait with spanish flu (1919)
OmSep2018Fig14731x1024.jpg,Om Sep Fig (2018 14731 1024)
BrozinoAllergoryofVenus.jpg,Brozino Allergory of Venus
PestbuchamedicaltreatiseontheplagueandhowtotreatitaplaguevictimshowsthreephysiciansthebuboinhisarmpitItwascreatedaround1500byasurgeonnamedHieronymusBrunschwiginworkscited.jpg,Pestbucha medical treatise on the plague and how to treat it a plague victim shows three physicians the bubo in his armpit It was created around Hieronymus Brunschwig (1500)
14thcenturyencyclopediacalledtheOmneBonumshowsapriestgivinginstructionstopeoplewithleprosy.jpg,Omne Bonum shows a priest giving instructions to people with leprosy (14)
schielethefamilyspanishflu.jpg,schiele the family spanish flu
CopyofJamesGilrayPunchCurestheGouttheColicandtheTisick1799.jpg,James Gilray Punch Cures the Gout the Colic and the Tisick (1799)
Cholera.jpg,Cholera
19AntonioGiarolaVeronaSuppliantattheFeetoftheTrinity1630Plaguepg110.jpg,Antonio Giarola Verona Supplicant at the Feet of the Trinity Plague
20GaetanoGiulioZumboThePlague17thCenturyPlaguepg112.jpeg,Gaetano Giulio Zumbo The Plague Century Plague
CopyofCopyofCopyofCopyofWoodblockprintfromGermanyinthelate15thcenturyismeanttoshowdoctorshowtolanceabuboinworkscited.jpg,Wood block print from Germany in the late 15th century
oedipusandantigoneortheplagueofthebescharlesfrancoisjalabert.jpg,oedipus and antigone or the plague of thebes charles francois jalabert
JamesGilrayTheCowPockortheWonderfulEffectsoftheNewInoculation1802.jpg,James Gilray The Cow Pock or the Wonderful Effects of the New Inoculation (1802)
IsenheimAltarpiecegrunwaldchristdetail2.jpg,Isenheim Altarpiecegrunwald christ detail (2)
EgyptianstelethoughttorepresentapoliovictimRumathePriestatthesanctuaryofAstarteinMemphis18thDynasty14031365BC.jpg,Egyptian stele thought to represent a polio victim Ruma the Priest at the sanctuary of Astarte in Memphis Dynasty B C (18 14031365)
Strep.jpg,Strep
AlonReiningerAmericanbornTelAvivIsraelb1947.jpg,Alon Reininger American born Tel Aviv Israel(1947)
1340ADPlagueBurningofJewsAccusedofCausingOutbreak.jpg,A D Plague Burning of Jews Accused of Causing Outbreak (1340)
ArtblogEdwardMunchSelfPortraitwithSpanishFlu800x656jpg1919.jpg,Edward Munch Self Portrait with Spanish Flu (800 656 1919)
16VincventdeBeauvaisTheLepermid14thcenturyLeprosypg102.jpeg,Vincent de Beauvais The Lepermid Leprosy (16 14 102)
breughelTheTriumphofDeathplaguepaintings.jpg,The Triumph of Death plague paintings
JOHNSINGERSARGENTINTERIOROFAHOSPITALTENTWATERCOLORONPAPER1918.jpg,JOHN SINGER SARGENT INTERIOR OF A HOSPITAL TENT WATERCOLOR ON PAPER 1918
UnknownArtistDracunculiasisGuineaWormDiseaseinworkscited.jpg,Dracunculiasis Guinea Worm Disease
DortheaLangeChildofMigrantFamilySufferingfromTuberculosisoftheBoneCalifornia.jpg,Dorthea Lange Child of Migrant Family Suffering from Tuberculosis of the Bone California
17MatthiasGrunewaldTheTemptationofSaintAnthonyLeprosypg105.jpg,Matthias Grunewald The Temptation of Saint Anthony Leprosy
18TintorettoSaintRochHealingPlagueVictims1549Plaguepg108.jpg,Tintoretto Saint Roch Healing Plague Victims Plague (18 1549 108)
ArrtblogEgonSchieleKauerndesMenschenpaarTheFamily800x756jpg1918spanishflu.jpg,Egon Schiele Kauerndes Menschenpaar The Family (800 756 1918)
15thcenturyBibledepictionofacouplesufferingfromtheblistersofbubonicplague.jpg,Bible depiction of a couple suffering from the blisters of bubonic plague (15)
josseLieferinxeplaguepainting.jpg,josse Lieferinxe plague painting
WilliamCheseldengivingananatomicaldemonstrationattheanatomytheatreoftheBarberSurgeonsCompanyc17301740.jpg,William Cheselden giving an anatomical demonstration at the anatomy theatre of the Barber Surgeons Company (17301740)
800pxTheBlueBerylAnatomyVulnerablePoints.jpg,The Blue Beryl Anatomy Vulnerable Points (800)
LauraFergusonrecliningfiguresIllustrationfromtheartistsvisibleskeletonseriesUsedwithpermissionoftheartistcontemporary.jpg,Laura Ferguson reclining figures Illustration from the artists visible skeleton series
CopyofJapaneseManuscript4pngPagefromJapaneseflapanatomyshowingtheanatomyofabluedemonatrightwithseveralorgansexposed.png,Japanese Manuscript Page from Japanese flap anatomy showing the anatomy of a blue demon at right with several organs exposed (4)
FacialmusclesJacquesFabienGautierdAgoty.jpg,Facialbmuscles Jacques Fabien Gautier d'Agoty
FasciaisthegreatignoredorganofthehumanbodyFasciaisagossamerthinyetstrongandimperviousconnectivetissuethatwrapseverymuscleboneandorgan.jpg,Fascia is the great ignored organ of the human body
800pxTheAyurvedicManc18thcenturyWellcomeL0017592.jpg,The Ayurvedic Man Wellcome (800 18 0017592)
JacopoBerengariodaCarpi1535woodcut.jpg,Jacopo Berengarioda Carpi woodcut (1535)
ElhombrecomopalacioindustrialManasaPalaceofIndustryFritzKahn188819681930artofmedbook.jpg,El hombre como palacio industrial Man as a Palace of Industry Fritz Kahn (188819681930)
701pxAnathomia51vMusclemaninredandblackfrontviewWellcomeL0045191.jpg,Anathomia Muscle man in red and black front view Wellcome (701 51 0045191)
AnanatomistmakinganincisionfromtheneckthroughtheupperribsofaskeletalcadaverHestandsbehindthecadaver.jpg,An anatomist making an incision from the neck through the upper ribs of a skeletal cadaver He stands behind the cadaver
AfemaleflapanatomyfugitivesheetwithlayeredflapsliftedtorevealtheanatomyofthethoraxandabdomenPhotographofanengraving1683.jpg,"A female flap anatomy fugitive sheet with layered flaps lifted to reveal the anatomy of the thorax and abdomen, engraving (1683)"
800pxAnatomiadelcorpohumano.jpg,Anatomia del corpo humano (800)
twinsinthewomb.jpg,twins in thewomb
perettedissection1904.jpg,perette dissection 1904
A027SeatedMale786x1024jpgmichelangelo.jpg,A Seated Male (027 786 1024)
BartholomewFig2Prato.jpg,Bartholomew Prato (2)
HobbesonOpticNerveAdrawingoftheconnectionoftheeyeandthebrainpartofThomasHobbesstreatiseonoptics1646LondonBritishLibrary.jpg,Hobbes on Optic Nerve A drawing of the connection of the eye and the brain part of Thomas Hobbes's treatise on optics London British Library (1646)
artofmedicine5jpgDay711TheDailyStreamofConsciousnessBobbyBaker2008.jpg,Day The Daily Streamof Consciousness Bobby Baker (5 711 2008)
leonardoanatomist2.jpg,leonardo anatomist
gautierdagotymedinart17452.jpg,gautier d'agoty
WhattheOldMastersknewaboutAnatomyLeonardohumananatomy.jpg,What the Old Masters knew about Anatomy Leonardo human anatomy
anatomicalfigureshowingtheQichannels18001920artandmed26.jpg,Qi channels (18001920 26)
45MichielandPietervanMiereveltAnatomyLessonofDrWillemvanderMeer1617Anatomypg194.jpg,Michiel and Pieter van Mierevelt Anatomy Lesson of Dr Willem van der Meer Anatomy (45 1617 194)
1280pxOMestre1914CarlosBonvalot.png,O Mestre Carlos Bonvalot (1280 1914)
LauraFergusongoldblackskeleton2ImagefromtheartistsdrawingfrommedicalimagesseriesUsedwithpermissionoftheartist.jpg,Laura Fergus on gold black skeleton
800pxWoodcutofanatomicaldissectionWellcomeM0011499.jpg,Woodcut of anatomical dissection Wellcome M (800 0011499)
leonardoanatomist1.jpg,leonardo anatomist
Cruelty4JPGhogarth1751.JPG,Cruelty Hogarth (4 1751)
BartholomewFig9Hirst.jpg,Bartholomew Hirst (9)
ArtistUnknownWoundManfromtheArzneibuch1675.jpg,Wound Man from the Arzneibuch (1675)
BartholomewFig3Giovanni.jpg,Bartholomew Giovanni (3)
AnatomicalMaleFigureShowingHeartLungsandMainArteriesjpgdavinci.jpg,Anatomical Male Figure Showing Heart Lungs and Main Arteries da vinci
IllustrationbyAndreasVesaliusVesaliusDeHumaniCorporisFabricaLibriSeptemBaselJohannesOporinus1555.jpg,Andreas Vesalius De Humani Corporis Fabrica Libri Septem Basel Johannes Oporinus (1555)
JapaneseManuscript2pngDetailoftheflapsoftheanteriorviewpulledbacktorevealtheskeleton.png,Japanese Manuscript Detail of the flaps of the anterior view pulled back to reveal the skeleton (2)
WhattheOldMastersknewaboutAnatomyMichelangelo980x1321.jpg,What the Old Masters knew about Anatomy Michelangelo (980 1321)
111318105ArtHistoryMedicineIndiaAnatomyjpgZodiacmanartandmedbook1.jpg,Art History Medicine India Anatomy Zodiac man
gettyimages11480201052048x2048jpgOrganManwitharteriesstomachSkeletonNervesOrganManartandmed.jpg,Organ Man with arteries stomach Skeleton Nerves Organ Man
Anannotatedfemaleacupuncturemodelwithpressurepointholesalloverthebodycharactersforeachpointwritteninblack.jpg,An annotated female acupuncture model with pressure point holes all over the body
TwodissectedmenwithaseparatesectionofvisceraJacquesFabienGautierDAgoty17171785WellcomeLibraryLondon.jpg,Two dissected men with a separate section of viscera Jacques Fabien Gautier D'Agoty Wellcome Library London (1717 1785)
Armillustrationfromanatomiedugladiateu.jpg,Arm illustration from anatomie du gladiateur
674pxIvoryanatomicalfigureJapan18001920WellcomeL0058716.jpg,Ivory anatomical figure Japan Wellcome library (674 18001920 0058716)
WhattheOldMastersknewaboutAnatomyLeonardoanatomy980x824.jpg,What the Old Masters knew about Anatomy Leonardo anatomy (980 824)
AnatomiaperusodeglistudiosidesculturaepitturaOperapostuma1816.jpg,Anatomia peruso degli studiosi de scultura e pittura Opera postuma (1816)
800pxThemedicineofAkbar03jpgAkbarMuqimArzani1722.jpg,The medicine of Akbar Akbar Muqim Arzani (800 03 1722)
BartholomewFig1jpgArtandAnatomyofStBartholomew.jpg,Bartholomew Anatomy of St Bartholomew (1)
DrDeijmansAnatomyLessonfragmentbyRembrandtjpg1656.jpg,Dr Deijmans Anatomy Lesson fragment by Rembrandt (1656)
JapaneseManuscript1pngTheopeningsetofflapsdetailingtheanteriorandposteriorviewsofamalefigur.png,Japanese Manuscript The opening set of flaps detailing the anterior and posterior views of a male figure (1)
LeonardodaVincitheanatomist.jpg,Leonardo da Vinci the anatomist
BartholomewFig9GuntherVonHagens.jpg,Bartholomew Gunther Von Hagens (9)
persiananatomy.jpg,persian anatomy
JacopoBerengariodaCarpi.jpg,Jacopo Berengarioda Carpi
AfugitivesheetofaseatedfemalefigureherhandrestingonavasewithherthoraxandabdomendissectedtorevealtheribsvertebralcolumnandpelvisPhotographafterawoodcut1611.jpg,A fugitive sheet of a seated female figure her hand resting on a vase with her thorax and abdomen dissected to reveal the ribs vertebral column and pelvis woodcut (1611)
WellcomeLibraryLondonWoundMan14thCenturyAD.jpg,Wellcome Library London Wound Man Century A D (14)
Unidentifiedsideainkalargelinedrawingofamanshowingthesevensubtlecentrescakrawiththebodyandthemainsubtleveinsnadi.jpg,side a ink a large line drawing of a man showing the seven subtle centres cakra with the body and the main subtle veins nadi
abdominalincisionwithascalpelwithhisrighthandwhilehislefthandisplacedonthecadavershipColourprocessprint1926afteramanuscriptillustration1345.jpg,abdominal incision with a scalpel with his right hand while his left hand is placed on the cadaver ship Colour process print 1926 after a manuscript illustration from 1345
MichelangelosStudyofAnatomy1024x400.jpg,Michelangelos Study of Anatomy (1024 400)
CPMICHELANGELOEcorcheLeg1.JPG,Michelangelo Ecorche Leg (1)
gautierdagotymedinart1745.jpg,gautier d'agoty (1745)
CopyofIllustrationfromRentijingmaitumanuscriptcreated16621722.jpg,Illustration from Rentijingmaitu manuscript created (1662-1722)
DissectionofaCadaverjpg15thcentury.jpg,Dissection of a Cadaver 15th century
AseatedfemalefigurewithadissectedabdomenPhotographafterawoodcutca15251530.jpg,A seated female figure with a dissected abdomen Photograph after a woodcut ca (1525-1530)
AcupuncturePrintcirca100BCThisshowsthedifferentJingmaipoints.jpg,Acupuncture Printcirca B C Thisshowsthedifferent Jingmaipoints (100)
manasatowerottomanmanuscript.jpg,man as a tower ottoman manuscript
ThiswonderfulillustrationisfromTheExpressivenessoftheBodyandtheDivergenceofGreekandChineseMedicinebyShigehisaKuriyamashowingthedifferencebetweenthebodyaspurelyfunctionorstructure.jpg,The Expressiveness of the Body and the Divergence of Greek and Chinese Medicine by Shigehisa Kuriyama showing the difference between the body as purely function or structure
CopyofNudeFemaleAnatomicalFigureartistunknownfromArzneibuch1524c1550artofmedbookp22.jpg,Copy of Nude Female Anatomical Figure artistun known from Arzneibuch (1524 1550 22)
1200pxAnathomia52MusclemaninredandblackbackviewWellcomeL0045192.jpg,Anathomia Muscle man in red and black back view Wellcome L (1200 52 0045192)
CPMICHELANGELOEcorcheArm3.jpg,Michelangelo Ecorche Arm (3)
LouiseBourgeois.jpg,Louise Bourgeois
1280pxRembrandtTheAnatomyLessonofDrNicolaesTulp.jpg,Rembrandt The Anatomy Lesson of Dr Nicolaes Tulp (1280)
111318103ArtHistoryMedicineIndiaAnatomy.jpg,Art History Medicine India Anatomy (111318103)
